,Name,RA,Dec,Period,Duty_cycle,phase
0,sample_5_0,79.91731959913513,74.32766863607583,11.892760413409642,0.3462832945078338,0.781301648057354
1,sample_5_1,313.4627594915493,62.37863546786318,133.28343953265966,0.25041597425424983,0.9458785363733735
2,sample_5_2,74.41868920303817,57.51291399362407,135.62872758092206,0.24052695375627173,0.2251235216320721
3,sample_5_3,330.69900824674386,30.3164025615621,6.93196501959173,0.3023343138028867,0.26432605296875317
4,sample_5_4,175.8275395549497,-61.12946954207652,15.646003828610327,0.036355760472885044,0.8174306507841161
5,sample_5_5,220.22717890108956,41.23466263903313,87.92294510190199,0.3095587427564143,0.9364756630101592
6,sample_5_6,275.72606242505714,55.991835607428584,56.31621811271199,0.33551047836799663,0.3864164128568157
7,sample_5_7,186.62995721627172,19.172638773241246,134.4603477695103,0.4822776396541858,0.3239378297183891
8,sample_5_8,106.84788376693834,-9.852938681885206,10.881878781920953,0.3087777993950166,0.42077640694405016
9,sample_5_9,67.57945459682193,-49.84163456225817,12.199390917698725,0.43838792947059835,0.5516545291853706
10,sample_5_10,29.066776014086187,58.29492118688563,172.84025579875927,0.30099708250152063,0.6496062601747351
11,sample_5_11,265.837768191333,53.53360149785175,96.87154101356107,0.44281227207549934,0.6784723760350798
12,sample_5_12,158.87087893332023,-15.178504527772645,58.733466792799256,0.13533977572444306,0.5801684342829789
13,sample_5_13,56.99139406668672,83.6061911928362,12.188772639573115,0.19466343880056272,0.37217729903865715
14,sample_5_14,316.7764512954292,-58.88209759401857,143.90358390767898,0.36366232332809345,0.19682609639137857
15,sample_5_15,98.67085223073889,69.41926073177308,85.78870983415715,0.27222462527554164,0.39518970096705813
16,sample_5_16,149.1241926341594,-57.103641052115556,78.18333889763196,0.07231624033685602,0.5324308500360576
17,sample_5_17,106.58847970418054,-82.22930627976801,23.547351670545936,0.2877538957221926,0.56995873176345
18,sample_5_18,226.36301840870513,45.224440262607686,157.52586809833454,0.06436860315946039,0.3035948410321457
19,sample_5_19,208.74103183042604,85.64475586975581,110.03850873590743,0.29998022746685243,0.8776950269010946
20,sample_5_20,215.97391085579892,71.72439269381863,182.40422515003831,0.18246055302322628,0.8851314268856446
21,sample_5_21,95.69461649366508,-74.24281274529307,165.97178362562468,0.40543952826865354,0.32214271905581837
22,sample_5_22,102.48663234501034,60.811685779641664,163.11989126900573,0.2486875526706926,0.4027140362101409
23,sample_5_23,91.29150049035773,-21.01648471139302,26.177435569551434,0.09273492625161595,0.4166035222926858
24,sample_5_24,117.92269360399659,63.80731331329923,24.674426816986692,0.2769939480209535,0.3968115157886888
25,sample_5_25,51.899004070930715,48.6547847733172,77.60559644929697,0.022599343143661126,0.9794526299667377
26,sample_5_26,59.620464419595145,40.33990725533772,34.903834845954954,0.3563103727689853,0.6701507076435396
27,sample_5_27,347.01402653393,-41.58100212067106,72.97230505834212,0.08705337352837325,0.3354162361106705
28,sample_5_28,345.6806572761345,-43.439027682725666,54.327056790941185,0.013288206385896686,0.37214228698964
29,sample_5_29,67.82908759988108,27.76380783798328,83.53378290065803,0.1317412504548554,0.8225693828078375
30,sample_5_30,8.75033788005368,-33.70062769450662,23.04629854179614,0.10928214052627748,0.15448061039789293
31,sample_5_31,73.63979214123586,-61.60145581783823,139.8126160987711,0.08797780896392057,0.978510162110839
32,sample_5_32,251.94300124194658,67.19346234572347,13.025660392812156,0.27211678175941983,0.01094153567906947
33,sample_5_33,280.6244712854052,-39.44549417498039,161.33334171638538,0.3585139089302701,0.8304216852471858
34,sample_5_34,8.255890344976894,74.58342343718206,178.57868381840905,0.24314213617199604,0.8165046482362652
35,sample_5_35,207.95805126385406,-56.56416374123325,182.36069366098573,0.0455512460866028,0.08030420779370322
36,sample_5_36,0.5911805356035833,9.69495054127708,161.7797193029729,0.06639065868003619,0.2838207130515774
37,sample_5_37,185.56962481332977,19.0191458543015,111.87208477694679,0.07855619426363632,0.24186062554379784
38,sample_5_38,230.32562361193246,-24.086265492485566,97.99302797844811,0.37056520941085946,0.9909000127768212
39,sample_5_39,354.8237993851052,-64.02601281238285,87.24053902242096,0.37079698781652676,0.005224137533073468
40,sample_5_40,93.27487561040166,-45.1454942184048,34.361965981687256,0.4634205576732407,0.4792031268608178
41,sample_5_41,288.898076197748,-56.03327608782978,55.2631305802083,0.16123095336543405,0.0005903928000280263
42,sample_5_42,313.3730408374469,-35.5047972645316,139.19276955078274,0.13537123076541835,0.9586995742311114
43,sample_5_43,332.18893827082724,-68.28063044485906,60.091768541656414,0.17556188654753704,0.6218003490524636
44,sample_5_44,0.7971142974671572,-69.3525660180943,84.60952230211535,0.48765879579857246,0.3390784076553433
45,sample_5_45,169.01534434435607,-89.30429633485822,62.22167706378048,0.28280030098299325,0.5983701177865716
46,sample_5_46,353.3277640694262,-4.85763521726075,174.97028124673722,0.3049574439517663,0.8653932710165066
47,sample_5_47,143.61973046022229,-83.25273698968195,3.6886910464955927,0.11310773873174051,0.382221731221332
48,sample_5_48,292.94287819881293,30.342051907196335,102.43744776856241,0.31501121497339396,0.2646607841720569
49,sample_5_49,196.72379281359403,-1.5975305958398707,136.73015274818616,0.21902327640797126,0.596652519795496
50,sample_5_50,277.5067005163937,58.249414809256024,145.26138441389978,0.06386989476492921,0.9900478028418939
51,sample_5_51,174.5747020647699,3.140482976713642,140.36582236049196,0.23372132925751182,0.28936911631577916
52,sample_5_52,10.480133810614708,-4.9312902445336135,25.732889899996295,0.10585070015380017,0.20805524020331626
53,sample_5_53,31.149161299105433,11.265367872323566,97.58787716650004,0.34595061621034423,0.015182485625025709
54,sample_5_54,40.12326100227602,84.16581758862901,38.24927610632572,0.3191443538208573,0.8881016695465572
55,sample_5_55,90.44798896348547,79.54779135803648,102.60765301719215,0.16979396147203438,0.5388273186954936
56,sample_5_56,347.3685403941989,-64.02181301116481,27.427944965918172,0.09864319327051396,0.9453394340495181
57,sample_5_57,227.43514721953565,71.71861033729706,137.9799728292453,0.07398064211644066,0.7889463993775343
58,sample_5_58,293.99685628132767,58.57571598799282,180.21907428914716,0.2800101956278838,0.38542839051848504
59,sample_5_59,203.7889525113962,72.84161496733006,4.480870013228014,0.2544703794533076,0.4612969930480189
60,sample_5_60,228.72759865327595,-5.144124687572173,134.65825405665214,0.031686094810200675,0.8546507305843117
61,sample_5_61,292.2840489225567,80.87174720630958,154.02720923018896,0.30680967721693275,0.47706067896656656
62,sample_5_62,333.6048148051795,-28.496252643721974,111.67378077183317,0.24491305402205796,0.329775201177676
63,sample_5_63,328.54472230659826,15.010594694365452,81.21454069907962,0.03629760719796557,0.9100336770123619
64,sample_5_64,296.9310345471487,-54.82211289263464,14.554326938822339,0.39327578012863723,0.46204284243001437
65,sample_5_65,33.91288938110399,-79.4221191421203,44.25776458547237,0.48783754445288185,0.3589326073050325
66,sample_5_66,129.97706959855282,6.158162745228623,115.12817445852718,0.12192910853484289,0.17018732102219336
67,sample_5_67,12.783215924687136,-78.42652502404191,32.82649154561739,0.2149233553772997,0.39954072474827773
68,sample_5_68,196.68845911634196,13.800381791143536,159.40043425175915,0.24747158745202227,0.9810990023977798
69,sample_5_69,286.6105833654407,-37.490810716482486,131.0968655678235,0.21214197575803068,0.0971214184438236
