,Name,RA,Dec,Period,Duty_cycle,phase
0,sample_1_0,150.12750467092195,-44.44473400668138,145.83526417150193,0.4437464174335826,0.18285647837401076
1,sample_1_1,259.3160973146835,-81.67533007430376,98.91657975596621,0.3993808996541671,0.8072725868075479
2,sample_1_2,0.04117481986934185,-72.56201543056568,61.544727447102694,0.2696175278418832,0.8649048841706917
3,sample_1_3,108.8394238148897,-53.86760879064787,58.79116773630495,0.40492859887783805,0.8837110968387148
4,sample_1_4,52.83197393826988,7.033957462003116,48.97934135864628,0.3357217449385367,0.9699254143187317
5,sample_1_5,33.241801778172444,-49.75176414068389,15.559512728514905,0.3649432546076252,0.3541936344248735
6,sample_1_6,67.05348983575016,60.35691225243298,116.64268517658778,0.4757971168247216,0.5543083543587971
7,sample_1_7,124.40151617477015,-88.31904563498223,125.36291993767414,0.35159131025073825,0.08858290006535081
8,sample_1_8,142.83589395556695,44.261421282112536,47.81313783646037,0.026741638063642645,0.22234377971176783
9,sample_1_9,193.97348542447452,84.42043899574409,113.29461800503837,0.4302984070304056,0.459862168273179
10,sample_1_10,150.90960599067174,-41.907289187912426,174.64698866571015,0.3428277807651753,0.8264290663390076
11,sample_1_11,246.67833492333304,22.286167341608248,161.7240252973017,0.287953316764238,0.009853697427391991
12,sample_1_12,73.60260545109655,38.659619510573975,82.06241576704964,0.35777811440367063,0.250995525159842
13,sample_1_13,316.121398983304,-31.147991730083803,99.74867457431918,0.2534654012612051,0.863378490756674
14,sample_1_14,9.859506163660221,-12.037650182261132,141.57139697536863,0.1460595464688117,0.7001533852133196
15,sample_1_15,241.36763319671465,42.19285789181575,116.00637138685175,0.023298294146433002,0.33649989638451167
16,sample_1_16,150.22931154736335,-66.39309745633706,151.18312464053093,0.01411689880130473,0.6507616967858028
17,sample_1_17,201.12777955064217,-64.13666854618509,190.08152485580325,0.17752835995902821,0.2960707236172042
18,sample_1_18,50.539157507345564,-22.42723731158341,36.2276563755615,0.15271061953883824,0.0649131771162491
19,sample_1_19,71.31633796906729,-48.88659908295628,158.06244197745136,0.2797220973745256,0.5229810110420052
20,sample_1_20,288.26724397862455,-34.7427561059939,67.65828880240954,0.17759210308454182,0.13765355476825358
21,sample_1_21,348.5731989974074,-62.988326786222004,113.1929334591268,0.4019256514778367,0.04770816369457394
22,sample_1_22,112.83239071314927,-72.60560586504238,42.17110023409415,0.17872882466493908,0.389426974379501
23,sample_1_23,249.2354493183374,74.8762096169099,148.45335511430852,0.01058295267636382,0.4099341873786817
24,sample_1_24,315.4992184374215,-27.739532368503028,196.020564932357,0.25634378312652534,0.3771762571177
25,sample_1_25,322.05750425472155,11.873360246059448,166.83282308661705,0.054107547354713695,0.91720652327707
26,sample_1_26,30.61583104890868,8.495230514266737,124.4816763385168,0.33074201906129624,0.46650723570995906
27,sample_1_27,14.059682909054418,-8.936091690132173,98.9293315376661,0.47409111105664103,0.4964535128431757
28,sample_1_28,61.13878121282524,44.60695664105887,105.1916931163476,0.4252135515322098,0.5303777862420719
29,sample_1_29,316.1304230920853,-30.316569254092087,186.3752202725325,0.042656284358266155,0.6011660143034374
30,sample_1_30,35.40476183306421,70.64504975686475,32.51108189626264,0.1200200517769281,0.8852518612277546
31,sample_1_31,151.59832389419378,-77.75408801794657,118.51130809973802,0.343618121071716,0.5751334611612164
32,sample_1_32,344.83927296465055,13.479551800921826,127.96318462267345,0.10013419775924551,0.4237022079818724
33,sample_1_33,191.93896942500118,-28.97087520126368,181.67690642127113,0.09827495302164113,0.43176025890733044
34,sample_1_34,249.07506914505646,-24.498301820541997,54.61016874759508,0.35506024759762855,0.8540736410651285
35,sample_1_35,113.58531164655166,-35.08268413332475,142.4392800492583,0.06134480329886785,0.42050561814447585
36,sample_1_36,247.13964746444245,18.644930325596647,70.71476138186927,0.027539010960032133,0.9752674339811134
37,sample_1_37,300.4644072573824,-47.80680709183683,73.51276056260876,0.3896247698773725,0.3950897892369389
38,sample_1_38,6.583761555631706,-37.025178361924226,17.199647323022422,0.25292616273026747,0.8675046314252494
39,sample_1_39,270.05120323587334,-38.611259196499056,66.33256367938283,0.052626589253201406,0.2897255945342868
40,sample_1_40,355.9890031452492,-88.77682663403522,65.56154423329379,0.438861113845238,0.18074273080694017
41,sample_1_41,269.3388874110878,-23.109039916805244,6.886554939564785,0.496268937131194,0.586371645584674
42,sample_1_42,100.95955669919381,-81.19852568630812,110.3638958656056,0.28834706539634763,0.28278863002026616
43,sample_1_43,284.1397689632074,67.38684387746059,141.64204854678698,0.039800471301226596,0.8766776597144559
44,sample_1_44,37.161259141944555,39.927351829985525,100.20166300098879,0.2425777896291804,0.47863757752749625
45,sample_1_45,161.2412215297997,17.154683507816557,105.93358748700314,0.02787109534693017,0.5411382450780919
46,sample_1_46,327.0934725180113,43.89735641961343,22.057094689533574,0.22178588974281113,0.2706886076112521
47,sample_1_47,105.70079980037625,72.19603398838862,137.264111164092,0.14520587813590177,0.20968710007900737
48,sample_1_48,103.59883411574697,34.93560731611848,94.75739678493646,0.3950808115278876,0.15267523991391296
49,sample_1_49,46.810155934007845,16.335546326817862,46.624660423352246,0.20137161199581743,0.17457280662222158
50,sample_1_50,6.972085466349077,-67.63346040666244,171.28858053878685,0.1880367001943468,0.04829859186916661
51,sample_1_51,244.38011302282783,-17.175527308657735,113.47333953267503,0.11044942664602696,0.9918500154741926
52,sample_1_52,76.18591013190526,14.210645735715019,199.83334562778293,0.12230342649591132,0.5574606119712522
53,sample_1_53,95.59653182734208,18.511383003078038,16.342312057445998,0.29699850193272326,0.5107116194284292
54,sample_1_54,176.96584576776252,82.93904984325741,103.48533696078209,0.2517426862526953,0.6590121352575009
55,sample_1_55,19.210462879603824,-53.01014770672654,61.487157247829494,0.09174841403972085,0.3705898673977059
56,sample_1_56,206.68176385951924,29.366575810012534,172.460364457136,0.41659355491941874,0.8581406954219891
57,sample_1_57,52.82214023751675,-43.843011110079594,33.1932273060916,0.1075253951335855,0.4802153560468775
58,sample_1_58,212.14940397964543,-14.80339410936206,1.2754720359508172,0.3900009557098465,0.33872349572282956
59,sample_1_59,251.91230984917522,84.95011122925385,89.1543750208259,0.26264946451061766,0.6657949562606905
60,sample_1_60,36.84029204358848,-30.40639357104085,135.75421684234067,0.10889442697604969,0.8191072806080202
61,sample_1_61,149.0597415590568,-24.83619225556815,193.61369128268544,0.4523687478356679,0.5472586372924395
62,sample_1_62,249.98336238183052,-10.878118844758689,124.40224379062333,0.23362305661813415,0.48337058548381096
63,sample_1_63,149.10412285041545,-82.67983848774169,38.88049977333713,0.3089136321934755,0.3314312000918373
64,sample_1_64,17.983195267132434,-18.257755639441427,73.07226779615003,0.05453289495484021,0.060562587880636794
65,sample_1_65,192.92217023317826,21.4166989376388,156.23129141033152,0.050806816067080915,0.4004274932772428
66,sample_1_66,238.96540848447876,14.053819553055149,66.61898089476134,0.2814189033710584,0.15354144010627438
67,sample_1_67,185.35956545187904,67.21341758925203,33.68417723011682,0.013626454809494608,0.6000268655417065
68,sample_1_68,340.05316756193685,25.41293922017401,57.72899034784085,0.12913088398008835,0.882775498448369
69,sample_1_69,211.15922802567695,10.251513086334896,9.027754830063927,0.09519656348377759,0.40319087565830286
70,sample_1_70,325.2237861017228,25.315847625821476,151.26860033613585,0.4709780861326715,0.4678825527848751
71,sample_1_71,49.490756017941365,-81.42902660286839,57.77210213245519,0.3662518737402606,0.05759379250201094
72,sample_1_72,50.13934573392583,89.30084661918238,153.1347656222217,0.22129715684110784,0.6227912447666348
73,sample_1_73,290.6600565441399,-62.6931765339136,168.67148824222375,0.2105339875318239,0.2008269138718327
74,sample_1_74,143.1632636379551,-14.679978834510024,91.54856965796304,0.4679867012655579,0.7896025939517575
75,sample_1_75,59.52734560789869,-36.85503062560572,171.81940126135922,0.2403844556549597,0.33865983978462183
76,sample_1_76,333.9021614339918,13.898463720320109,198.2947039869071,0.23588588770469965,0.07908788499001604
77,sample_1_77,125.19536174252262,10.720424659547277,188.40856454998132,0.29397331788466957,0.2085873640468999
78,sample_1_78,270.29160631691286,-26.61977374756517,195.87547764731198,0.08582580822651172,0.31374901932270727
79,sample_1_79,261.3585487281772,85.25232988712682,190.1802867239312,0.32764264817287625,0.21312942019632206
80,sample_1_80,317.9893095280004,45.22814376266501,192.81344154641252,0.21099144370309525,0.714737722720311
81,sample_1_81,224.52137086781215,70.17055548679775,139.88914849949003,0.45579055861900525,0.9614286367731162
82,sample_1_82,270.3385253074074,-8.026620245161737,32.08057910154641,0.45628955969731,0.32361278292320345
83,sample_1_83,125.60305421368135,17.892496548113257,129.70503570910432,0.16517207332265196,0.9022093757258624
84,sample_1_84,97.17377110751762,-15.578823817235673,198.1544680998715,0.2432861983065087,0.7274231489001902
85,sample_1_85,322.5181426643659,-35.234374475965204,49.61369828703666,0.05914377745024891,0.18016696813443514
