,Name,RA,Dec,Period,Duty_cycle,phase
0,sample_4_0,348.1297750150846,54.00318893187307,36.049838744958436,0.14069171983988657,0.4785299415053955
1,sample_4_1,197.00306247101088,19.892269850437245,31.72232043289911,0.042987219935801846,0.1505416531428603
2,sample_4_2,350.1653969029984,45.305165910194745,132.57076925803668,0.029945797636862496,0.07774876568372531
3,sample_4_3,257.3330429067776,-22.735154931152735,103.1328474880344,0.13134094047759612,0.9617234211803162
4,sample_4_4,251.1816791261929,71.5457224211624,85.80216146170362,0.18033601131332527,0.7535101166064472
5,sample_4_5,77.79200231943992,-46.96419814683514,106.93413049743239,0.35215972629488596,0.43068040535459373
6,sample_4_6,351.4578274449923,-18.577532541049564,9.278725785904527,0.20353683255257507,0.4068099382775813
7,sample_4_7,2.242885643397146,39.752909063716515,34.292980351326506,0.250852476491235,0.7350256404243659
8,sample_4_8,91.07339747567745,-59.99418382603643,160.71158582669983,0.38618127145615583,0.6839859303495356
9,sample_4_9,156.5245168740681,-0.3177007165270851,121.33541702101998,0.12511299202957082,0.3464837343997921
10,sample_4_10,280.5770724628291,60.29500093507605,163.27724471815014,0.25857376376212415,0.8640633543505204
11,sample_4_11,71.16642917101652,-6.280949116991678,110.26735865061237,0.0885126687128434,0.40083633811931996
12,sample_4_12,310.6767018224844,82.98727950839228,160.79462148408228,0.14557902549042998,0.9839618428894126
13,sample_4_13,354.02326038243547,-42.417182523230544,72.37150626508641,0.35880406617028904,0.3747605371235981
14,sample_4_14,58.98304306345014,-24.552498692555403,75.64090618527077,0.35447466613131134,0.7298560562768579
15,sample_4_15,215.0396224818854,38.55060791701948,180.61800811439204,0.45278208338943676,0.3462528535101551
16,sample_4_16,3.234986174222126,71.56314862033011,190.84428262316155,0.46664807733015634,0.6313046173129291
17,sample_4_17,139.16527518042395,51.176305640376256,65.51538485003141,0.0982711754751553,0.8449545558018201
18,sample_4_18,15.897576695281916,11.907507853896249,113.95830619325585,0.3123385692850141,0.33679607533571215
19,sample_4_19,344.39411172415726,-64.07475882871435,134.97591271656646,0.08714011593664298,0.677971570873643
20,sample_4_20,157.01235673008028,51.030923600710196,59.537096107953566,0.10361007932013923,0.1472844362513975
21,sample_4_21,341.63088146405585,-58.15345168221869,27.36160163174996,0.4342201772162245,0.4327625134409366
22,sample_4_22,283.069368630636,34.019432066263704,49.79552526925826,0.3492768963427901,0.2653181572556544
23,sample_4_23,311.8632812001129,67.79427124435438,25.26243353094324,0.2017175080817135,0.9703085156460668
24,sample_4_24,62.339378573119845,-73.30131052281618,149.1420742928794,0.21854399917782608,0.23927497384545662
25,sample_4_25,26.981416376131516,-18.08355417275702,86.79800463001548,0.13437914416471028,0.19364081967296612
26,sample_4_26,216.26677895327558,5.233919452706374,9.132796186915174,0.23366185717333132,0.42582949090987127
27,sample_4_27,60.46981816644166,-9.608517490547356,166.89995075597304,0.4057847386555798,0.32477254641959735
28,sample_4_28,264.01612692363767,41.87141672223589,79.9561360869981,0.09001107547358651,0.05549723895919313
29,sample_4_29,147.03938121086517,21.67441496424742,33.78523989843672,0.018772921254725523,0.14463184968695744
30,sample_4_30,190.04664852162793,1.7238577392639058,42.223351535902225,0.2375307718221018,0.5773466643020886
31,sample_4_31,337.5248326507552,-16.16091378921513,85.77742691887882,0.4241989668736037,0.14181505684387324
32,sample_4_32,187.81008238406244,32.71919111489524,87.84579113497209,0.49387332661516226,0.29645475236686286
33,sample_4_33,38.94950964602016,29.392276913671026,118.59777129301003,0.31869646476745517,0.5951078812457417
34,sample_4_34,56.96026836312062,42.772573734703485,121.90794532438971,0.4004354981584794,0.45616711573651436
35,sample_4_35,196.2724094105049,52.88250931296088,29.594017152370004,0.3133443785280831,0.07948870264653676
36,sample_4_36,188.78494442057035,-89.93097993329786,86.48407070000586,0.21604406713655444,0.40617518602752195
37,sample_4_37,229.5390502751136,57.71881952614763,49.507815214862006,0.046033370843445436,0.023356648903726566
38,sample_4_38,144.53795819705465,31.381058238872228,112.99707123380989,0.4400791803758484,0.9554549933076941
39,sample_4_39,233.92918944185422,-64.30060138038048,177.76675794342756,0.2989990426651055,0.8475103909886557
40,sample_4_40,142.88360414462088,59.372292740759406,149.13582237146875,0.2736602812296608,0.345915543793837
41,sample_4_41,224.60917696124676,-88.91312105955575,66.98949458396541,0.39422447923447934,0.748241306424605
42,sample_4_42,276.26502074747754,-8.705861253347592,162.60615913613591,0.427403520055344,0.10314827710513896
43,sample_4_43,64.43042864089706,80.09501035081306,151.38159882581135,0.45369228107529386,0.14385532306000684
44,sample_4_44,135.2069011157467,-8.668283415908093,113.29795218706761,0.08025086274196516,0.8262426507224633
45,sample_4_45,180.91139882463705,25.913342223565067,33.672899563485984,0.46043526503264487,0.6554048128950585
46,sample_4_46,247.19946210280457,-4.758528712619096,46.372040326190444,0.40158417848337946,0.03482223978901044
47,sample_4_47,91.32441983844927,-60.63275895577861,123.45563769394622,0.40434174731642497,0.38035415626777785
48,sample_4_48,199.70615591845814,53.970115337607865,178.86674844112093,0.48822114578002024,0.7770140681591767
49,sample_4_49,224.97447893223114,22.967821493025923,36.73735897680769,0.3247391199646312,0.6887182977164481
50,sample_4_50,322.37952427904656,30.59795999321652,97.13064005992325,0.425727736276836,0.3865834673808338
51,sample_4_51,130.6269289823371,-82.4660215668011,139.6842252042462,0.20955023175511364,0.9495585174078341
52,sample_4_52,229.51990872967218,42.515079316372265,78.14226464912915,0.0795502293625635,0.20444382942436287
53,sample_4_53,68.92051331642469,-85.46483553051402,196.75082959920877,0.33891978845501186,0.7991547469360217
54,sample_4_54,179.20538346811546,-48.77416522321172,181.02001133778498,0.30280067221871737,0.04856316747752628
55,sample_4_55,65.6801632002299,25.071126195123057,129.6157744470738,0.25738654996424354,0.029254619144936798
56,sample_4_56,330.61697570727546,51.2269386502995,89.73932327497683,0.04793395669706862,0.7795925175962412
57,sample_4_57,155.45551386077062,11.923129628468487,63.41833291793145,0.19364028662386235,0.845270177821005
58,sample_4_58,298.8668865673026,58.241072198048045,88.8492164073914,0.3575348299108149,0.22593380196739532
59,sample_4_59,150.03905290790587,68.80622898497455,7.01119973410278,0.41246101508762,0.813384431029879
60,sample_4_60,325.6794272800234,47.75013368677105,120.2439211518197,0.3187804580204559,0.1953972500509075
61,sample_4_61,145.73667340670886,23.627370937709557,89.44900069657021,0.10910064813838927,0.3826979025620509
62,sample_4_62,119.2224899383011,75.73606132891481,139.09434899844064,0.2223115986874946,0.2245322268149915
63,sample_4_63,205.96938515941923,-8.588049746489574,6.5982697987602785,0.34572578249072233,0.6458734001142625
64,sample_4_64,304.35886823023174,-64.14098875993835,129.70409791378452,0.29743094761017513,0.13122908653059243
65,sample_4_65,309.96429121679415,-41.636166594544946,164.10169246750286,0.13221477380907393,0.7826479121716602
66,sample_4_66,214.44712645648335,-84.15047189079056,165.15629294063385,0.18014797659449563,0.9781474252842552
67,sample_4_67,30.478095305736673,-83.39235047243882,135.93611577389734,0.2874833421797869,0.50364706259015
68,sample_4_68,215.01538136829566,-31.403111815094533,55.177427056224076,0.333872154134082,0.441263165793194
69,sample_4_69,88.36308963620819,7.028159074819982,49.64668839597929,0.23942634274438931,0.8275197301975631
70,sample_4_70,263.73290889893985,-66.41664883773196,117.15877941166315,0.06182117895367011,0.39783740143767876
71,sample_4_71,322.0735705827337,-39.063202262847504,138.04543246500086,0.34244589619643223,0.23646811167444073
72,sample_4_72,185.30371479476133,33.724618769693265,55.37479414924479,0.24245410523443653,0.11855988675961897
73,sample_4_73,217.28226016616395,71.83521458232238,163.73178989291506,0.25670571488080657,0.10793768531344784
74,sample_4_74,23.424347389998264,61.5230416560039,103.066170506742,0.18004336588747194,0.30431591765298976
75,sample_4_75,194.42636259668066,-9.021416120404794,44.46655759897791,0.3665988061711531,0.5340177165007788
76,sample_4_76,46.5071129345739,0.7738034970804932,151.02297705637574,0.4804063340885381,0.22211965219602217
77,sample_4_77,221.2420101232732,-69.72527366810175,121.57785045230221,0.22267108033224853,0.64894516808827
78,sample_4_78,130.9137612857946,37.42283396587679,87.4261189506902,0.2185251536266702,0.691552057990282
79,sample_4_79,276.39212460103414,-9.402385363314991,125.38248751955662,0.4128243821280045,0.5109038852966669
80,sample_4_80,17.472240576902486,-80.74613520740033,78.8019752434295,0.29022019379572445,0.9606169999771739
81,sample_4_81,39.53441270430574,-28.500695304562896,20.410985188395983,0.2547374075005515,0.7247275919882712
82,sample_4_82,246.24767342129084,-11.73701585216864,92.73437294761247,0.20767437040504266,0.28321527550317693
83,sample_4_83,185.27481629641926,-70.34225049746203,8.954151458014742,0.2374608710626624,0.5356310980916487
84,sample_4_84,205.7903221399381,-71.09331401657322,197.87582676688143,0.35043828610523364,0.5001474357719233
85,sample_4_85,303.733674129642,32.47146286950381,114.21250348464785,0.3360880721471989,0.14348997557544435
86,sample_4_86,175.5850623562436,-13.43187088981729,5.74265062709297,0.42013059809017295,0.890117150447303
87,sample_4_87,291.6511818209901,82.75178166330653,41.98503124697345,0.3530493909275305,0.4220487853561653
88,sample_4_88,183.68719630254913,-87.37539800220974,49.48725292880174,0.2911151054356549,0.11367079155099877
89,sample_4_89,333.6185228457972,28.791460362302175,72.35559276154159,0.46988353778225267,0.40006583673164087
90,sample_4_90,240.09333082649385,71.24859235066236,125.46117331860765,0.3749944659478929,0.9808657788492346
91,sample_4_91,53.541513469421076,-88.129946289611,99.48088810077671,0.2900418046478954,0.17491529725544983
92,sample_4_92,131.23877856409678,55.05941248441198,152.67054708321103,0.267633599296727,0.23250745855513474
93,sample_4_93,311.6781039649598,-50.34101702838415,24.979257480018298,0.1788765418907967,0.7569035382640587
94,sample_4_94,126.1023256227748,-80.56838558212564,129.80085792641486,0.4965975957421812,0.07347641272519284
95,sample_4_95,68.0490843784563,3.226159848613136,117.92750497464421,0.3015334623276853,0.02858430587263648
96,sample_4_96,170.14319867836915,48.09935280476043,46.89105528872209,0.2504782068610024,0.402559168865644
97,sample_4_97,141.40083015479198,7.405072475307662,36.42969602841599,0.396354008937135,0.688950985630825
98,sample_4_98,222.81415466194707,77.12794000786741,108.87831534332811,0.2588992667528353,0.06157404308396762
99,sample_4_99,157.23542833193284,47.771960311071894,116.41884030587372,0.2195165486231753,0.278658984514442
100,sample_4_100,93.9317157038611,-46.0272507745807,27.126472587624203,0.24287375821786963,0.30246588778402456
101,sample_4_101,148.4895837263808,56.242546701993945,128.96092369155173,0.12037098420887336,0.5373453577851571
102,sample_4_102,150.85183340479358,-55.68517556586528,171.23846988102773,0.24889338548519863,0.38720692485103336
103,sample_4_103,324.87096569355487,-57.12219684149218,75.78482694358912,0.4271202653484883,0.2882598503807107
104,sample_4_104,352.6608747183127,-14.934113937297084,76.2790405694639,0.4984403846004064,0.5172987597925066
